ROUTEID,BLOCKKEY,SPEEDLIMITS_OB,DCFUNCTIONALCLASS,ADDRESS,latitude,longitude,AADT
13090152,aa3eac26f23df12e72ed048025c6b884,20,19,"1550 W STREET SE WASHINGTON, DC",38.86380938,-76.98327929,0
14057852,348e2a299b3067117c836c6d96a07032,20,16,"22 M STREET SW WASHINGTON, DC",38.876372,-77.01014987,11647
13048842,789894c464c6e497a2dbf447ece6c098,20,19,"1215 ISAAC HULL AVENUE SE WASHINGTON, DC",38.8761096,-76.9976109,0
13005202,8b56a167d06ef6361df212462bb2c53f,20,19,"50 52ND STREET SE WASHINGTON, DC",38.88902119,-76.92686846,0
14076422,e954e8e36e1a1edc62c7e16e467d7527,,19,"2650 ROBBINS ROAD SW WASHINGTON, DC",,,0
13040752,caf052df16a4e50358ea9236329c0812,20,16,"1449 MARION BARRY AVENUE SE WASHINGTON, DC",38.86678466,-76.98471747,0
13000402,f8ecbd4882f6e57f6db98b9735de7216,20,17,"1150 4TH STREET SE WASHINGTON, DC",38.87699431,-77.00047044,0
13004902,4845ec92688f4c088376c8329c93eb14,20,19,"275 49TH STREET SE WASHINGTON, DC",38.88586373,-76.93301741,0
13081382,e0d7b8fe2bf2a7f0ab3696077fd5931e,20,19,"355 SOUTH CAROLINA AVENUE SE WASHINGTON, DC",38.88244178,-77.00120782,0
13056222,6c445f27c704833f95003141d4d6e417,20,19,"3950 LIVINGSTON ROAD SE WASHINGTON, DC",38.8272907,-77.0037177,0
13078322,ecf2852e12cacb142249987edb9e5f95,20,19,"1910 SAVANNAH STREET SE WASHINGTON, DC",38.84676635,-76.97636983,0
14001602,aaccaa97a5c36e76db3cabac85c39341,20,19,"4575 16TH STREET SW WASHINGTON, DC",,,0
13087232,0345901d6e9577c24d98d14c5d3ec4bf,20,19,"1150 U STREET SE WASHINGTON, DC",38.86655413,-76.98847276,0
13084632,eb7da73937f207127e0443d99bd0bd1d,20,19,"1217 TALBERT STREET SE WASHINGTON, DC",38.86232865,-76.99195441,0
13064282,5eee86bc1ea45432e135146281142791,20,19,"1285 NEW JERSEY AVENUE SE WASHINGTON, DC",38.8791434,-77.0051066,0
13003002,e9ab61a9dc6204a11c68b91a6c51e151,25,19,"2650 30TH STREET SE WASHINGTON, DC",38.860053,-76.964346,0
13067472,3abd35904b4f4263bed1e6fd5d4952dd,,19,"400 ORANGE STREET SE WASHINGTON, DC",38.84684995,-77.00376007,0
12089762,f843a7c9c53d2a690b8a2ffc29ad0c0f,20,19,"80 VICTOR STREET NE WASHINGTON, DC",38.94366723,-77.0063136,0
15031912,4568be259cba5d056f2ed2e4a59d7ade,,14,"5126 EAST CAPITOL CAPITOL BN WASHINGTON, DC",,,18080
13092882,df2ad56c5f1be505c739e01859dd3942,20,16,"3602 WHEELER ROAD SE WASHINGTON, DC",38.83932964,-76.99368548,7599
13078322,57763b6dbea0667c4420ac5260e117f5,20,19,"550 SAVANNAH STREET SE WASHINGTON, DC",38.841961,-76.99897035,0
15081252,353a7d76bc9b32cf6c869b1589ad1f82,,14,"2150 SOUTH CAPITOL CAPITOL BN WASHINGTON, DC",,,0
13071112,b1097a08414d128f36519014528953f6,20,17,"2549 POMEROY AVENUE SE WASHINGTON, DC",,,2172
15031912,370135f04f4b7db2271ab19165a3885d,,14,"4973 EAST CAPITOL CAPITOL BN WASHINGTON, DC",,,18080
13081512,706d0776e9edd9e6ceeab5b0cc71eb76,30,16,"4650 SOUTHERN AVENUE SE WASHINGTON, DC",38.87440411,-76.93322777,12661
13033602,7e96610b07b2bbca0e7dc7e2e92e8142,25,19,"1808 ERIE STREET SE WASHINGTON, DC",38.857387,-76.97880699,0
13067022,ee40cb183ed33f13898805e49fb7b065,20,19,"4100 OLD LIVINGSTON ROAD SE WASHINGTON, DC",,,0
13011702,6d69b0db5746d2717552048bfe877adf,25,16,"55 ATLANTIC STREET SE WASHINGTON, DC",38.83120976,-77.00671672,6074
13011962,6bdd085d7bd4848d5f39410c1184b8b2,25,19,"5050 AYERS PLACE SE WASHINGTON, DC",38.88861925,-76.92874698,0
13063182,51c2a651535a368836ef2f93d97159b2,20,19,"2850 N STREET SE WASHINGTON, DC",38.87469243,-76.96682619,0
13018912,04318f46b179f161af4aa831ebf7baef,,19,"3200 BUENA VISTA TERRACE SE WASHINGTON, DC",38.85150655,-76.96655088,0
13057852,e3e5b1df30e95d1bde7a4d1f46b4dd93,20,19,"2950 M STREET SE WASHINGTON, DC",38.8767796,-76.96533292,0
13014302,2b851410ae891389f732e823e68fedbe,20,19,"4150 BECK STREET SE WASHINGTON, DC",38.87129862,-76.93837232,0
13077672,adc6009ac7423ccef533c257ee20237b,20,19,"1350 S STREET SE WASHINGTON, DC",38.86831,-76.98607494,0
13072862,dc797d67342eff6c25b8e32275dfd670,20,19,"3950 Q STREET SE WASHINGTON, DC",38.86810242,-76.94680979,0
14048812,6a5eda707e0f080cc9189cb522893469,20,19,"104 IRVINGTON STREET SW WASHINGTON, DC",38.8205813,-77.0080173,0
13066012,0f989b8e86719891aad76d8d6026bd3a,,19,"810 OAK DRIVE SE WASHINGTON, DC",38.8469674,-76.992125,0
13079172,a01a77b9f1709173530200f37e8a7cf8,,19,"450 SEWARD SQUARE SE WASHINGTON, DC",38.88664257,-77.00002584,0
13038742,58ae502620d2d0ef1ebfc85efe4ce8ea,,19,"2920 GAINESVILLE STREET SE WASHINGTON, DC",38.85515853,-76.96676628,0
13000902,9ccfd436f8971d24f449d48c622f5749,20,19,"1275 9TH AVENUE SE WASHINGTON, DC",,,0
13036982,6f51b1463707fa6a4d4777fc1f1863e8,20,19,"51 FORRESTER STREET SE WASHINGTON, DC",38.82503974,-77.00608605,0
13000802,d8ecdd99629a7d354fd224a882159af8,15,16,"750 8TH STREET SE WASHINGTON, DC",38.88070638,-76.99486703,10300
13077672,d9467ad1d16974b9c40c7725a1d9528c,20,19,"1750 S STREET SE WASHINGTON, DC",38.86831212,-76.9798732,0
13040752,9d4ecd726f61fc3917c6a8b80bc8f514,20,16,"1250 MARION BARRY AVENUE SE WASHINGTON, DC",38.8673443,-76.9878004,0
13088592,223e1f0b0a60730243ba9092497cf25e,20,19,"300 VALLEY AVENUE SE WASHINGTON, DC",38.83173704,-77.0025809,0
13037962,0e6674937d1b625615836ebf02a69345,20,19,"1764 FRANKFORD STREET SE WASHINGTON, DC",38.85604233,-76.97934283,0
14016912,4c61272cc5b3eff1d9bc24df7fb4bfe9,,19,"1050 BOWEN CIRCLE SW WASHINGTON, DC",38.822263,-77.026135,0
13005102,a2c9505510a3f7d727b3fa55ed064521,20,17,"125 51ST STREET SE WASHINGTON, DC",38.886864,-76.92809559,1872
14017422,2646ea89a25d0436e6990d9b4a32b0ae,20,19,"150 BRANDYWINE PLACE SW WASHINGTON, DC",38.83045052,-77.01284884,0
14069382A,20f3d7bf6083256d01ff08815126f386,,19,"5525 PATRICK CIRCLE SW WASHINGTON, DC",38.84488885,-77.01592893,0
13022102,9639a60345f545cd3547dbbb3ef0ed12,20,19,"750 CHAPLIN STREET SE WASHINGTON, DC",38.87925353,-76.94128546,0
13092952,8b77bb37dbeaaf408e151776b6bcca3d,20,19,"1550 WHITE PLACE SE WASHINGTON, DC",38.87217545,-76.97183029,0
13033602,3725b5136397997646ed056b44cac214,20,19,"2850 ERIE STREET SE WASHINGTON, DC",38.85739085,-76.96652879,0
13005402,1e59b118a8b48ace35bc542173860bcc,20,19,"375 54TH STREET SE WASHINGTON, DC",38.88330291,-76.9242434,0
13082352,90d59ea617113209d54f2a39aa07c973,25,17,"3350 STANTON ROAD SE WASHINGTON, DC",38.84629637,-76.97996266,9226
13000302,02f73b5e760c5969631b1f15c4d77ca6,,19,"150 3RD STREET SE WASHINGTON, DC",38.888129,-77.00192902,0
13011632,84e582fc068848c3e9b7cb4abfe432ac,20,19,"5200 ASTOR PLACE SE WASHINGTON, DC",38.88696506,-76.92679639,0
13049532,5fa927ea1fd650d2c358e7d11200085e,20,19,"1350 JASPER PLACE SE WASHINGTON, DC",38.85178445,-76.98191961,0
13037242,4d16f932cadd93899fe0b049325b8500,20,19,"1606 FORT DAVIS PLACE SE WASHINGTON, DC",38.86749425,-76.94661625,0
13015342,ba9cd90e6335cfbc134e104b503bdaa6,20,16,"4584 BENNING ROAD SE WASHINGTON, DC",38.88870122,-76.93696698,12333
13000402,d4787b0465ccaee05d247685eec47d3c,20,17,"50 4TH STREET SE WASHINGTON, DC",38.8892455,-77.000468,0
13094142,c585085cbdd24b339d6e12a11bb05068,20,19,"0 WOODLAWN CEMETERY DRIVE SE WASHINGTON, DC",38.8852826,-76.9386758,0
14016862,0f1ebc29a868f82b9dfc2ecd69c02d70,20,19,"150 BOUNDARY ROAD SW WASHINGTON, DC",38.8504631,-77.0112905,0
13064872,f95425d1e73ee32f097e604c67a3d3d2,20,19,"2250 NICHOLSON STREET SE WASHINGTON, DC",38.8738618,-76.97423197,0
13082352,ac5315b2af3f1cb540e399702bc9a665,20,17,"3202 STANTON ROAD SE WASHINGTON, DC",38.84964446,-76.98088008,9226
13026912,5d4167c2588519e97d37ae9b7addcc39,20,19,"950 D STREET SE WASHINGTON, DC",38.884187,-76.99318837,0
13043612,c8ff16a178b5083d92fd5ca143b62bd1,20,19,"2800 HARTFORD STREET SE WASHINGTON, DC",38.854531,-76.969815,0
13071892,4906e0eef768e5909e9699a4c5d7dbb6,20,17,"1550 POTOMAC AVENUE SE WASHINGTON, DC",38.88154631,-76.98273022,6922
13030682,022de53dd4def78c174ec64f90fb74e3,20,19,"4353 DUBOIS PLACE SE WASHINGTON, DC",38.8855378,-76.9426663,0
14060412A,4e1e1ff89d65e1da690b80fe3ec92f99,,14,"0 MEMORIAL AVENUE SW WASHINGTON, DC",,,45334
13081512,3bc54f7adbd76f2c4c5ef713e8f1011f,25,16,"5676 SOUTHERN AVENUE SE WASHINGTON, DC",38.88499958,-76.91962461,11327
13031002,8a028dc792baccb81bf6644148f20b26,20,19,"2650 DUNBAR ROAD SE WASHINGTON, DC",38.85718945,-76.99429096,0
13045432,eaf9874c8380ed83ef43d6d78af543ac,20,19,"2678 HILLTOP TERRACE SE WASHINGTON, DC",38.87950706,-76.93750502,0
13003302,31f87232636ebc11ebac4d8accd1ed4e,20,19,"550 33RD STREET SE WASHINGTON, DC",38.88313601,-76.95969602,0
13021202,406adf0d79f894d9787f273c0b0be75c,20,19,"0 CEDAR DRIVE SE WASHINGTON, DC",,,0
14016502,1d880f5b7675250a847535bbf840e93c,20,19,"354 BLANCHARD DRIVE SW WASHINGTON, DC",38.8393667,-77.0206823,0
13052262,26ad93c4d4aa571c8784b34ec34d00d4,,17,"850 KENTUCKY AVENUE SE WASHINGTON, DC",38.87936723,-76.98144378,1088
13000932,ed5c073efa6addfed0895e18823193d3,,19,"3250 9TH PLACE SE WASHINGTON, DC",38.84315291,-76.99305449,0
13064282,653bfb7be0ec3c28cad1658c92260bc6,20,17,"461 NEW JERSEY AVENUE SE WASHINGTON, DC",38.883699,-77.0068705,0
13001502,bf76cbbf3cf35b3db4579cb3c04fd27f,20,17,"650 15TH STREET SE WASHINGTON, DC",38.88117037,-76.98354551,1304
12089112,1a9fc25f31e25c2d2953c9701cd3f9ff,20,19,"2222 VARNUM STREET NE WASHINGTON, DC",38.94315816,-76.97394757,0
13001002,4a35dd331a58023c2fee891a74acbe3b,20,19,"600 10TH STREET SE WASHINGTON, DC",38.88198939,-76.99253735,0
13020732,258f413470557600a9c5abb222f9b167,25,19,"3350 CARPENTER STREET SE WASHINGTON, DC",38.87030645,-76.95713088,0
14088872,92393b15560ff791b9e58137831d8691,,19,"975 VAN KUREN AVENUE SW WASHINGTON, DC",,,0
13074912,6cb2e70e7e050a9fb9e866f47705c64f,20,19,"0 REDWOOD DRIVE SE WASHINGTON, DC",,,0
13043162,05f08fea6b00d9f164350588dcc67934,20,19,"5150 HANNA PLACE SE WASHINGTON, DC",38.87947294,-76.92914519,0
13074552,0dbfdf0c1bed0df14b3a19fb8056e58d,20,17,"3150 RANDLE PLACE SE WASHINGTON, DC",38.84380176,-76.99772736,1698
13038612,111ed2bcbba2781cd22db47328967384,20,17,"5010 G STREET SE WASHINGTON, DC",38.88105942,-76.93151956,2946
13000402,f10bf212e50c78b35ab630e86dab38ba,25,17,"3955 4TH STREET SE WASHINGTON, DC",38.83112571,-77.000673,0
13075662,b121525d0b5813b1bd0852c09e945c21,20,16,"470 RIDGE ROAD SE WASHINGTON, DC",38.88335662,-76.9468564,8945
13017352,0661c6042d7ff8c64c0a7aba8540551f,25,14,"1850 BRANCH AVENUE SE WASHINGTON, DC",38.86760471,-76.9599551,11787
14091452,ee1744228e123291b918b3f8406d9a26,,19,"750 WATER STREET SW WASHINGTON, DC",38.8665636,-77.0104867,0
13008582,3b7145601ad5460139d5d75d6b8419ab,20,19,"1350 A STREET SE WASHINGTON, DC",38.8888794,-76.98570087,0
13068382,c6375a6e50fcf04e9c52c334e8b71428,20,19,"1859 P STREET SE WASHINGTON, DC",38.871938,-76.97778538,0
13018912,4cdb43da30a0c31b7409e1f284351ffc,,19,"3164 BUENA VISTA TERRACE SE WASHINGTON, DC",38.85057972,-76.96623538,0
13042442,29ea3ae4051b1f83620ca2373285f78a,20,19,"5050 H STREET SE WASHINGTON, DC",38.87868515,-76.93076768,0
13015342,afff870d230564a5fdc9a203f81b9932,20,16,"4609 BENNING ROAD SE WASHINGTON, DC",38.8860564,-76.93620371,12333
13000502,c50d66ba8a8459dd6f33b5a9c980c159,20,19,"2950 5TH STREET SE WASHINGTON, DC",38.84679957,-77.00007194,0
13086512,851c9e94119bdf46de2b73e9aab24405,20,19,"1150 TRENTON PLACE SE WASHINGTON, DC",38.84049802,-76.9903199,0
13082352,bac940193da6bae2be2402c2999f1e18,20,17,"3066 STANTON ROAD SE WASHINGTON, DC",38.85284685,-76.98094864,9226
14066402,d9cfd0d0c95c58a8bf3176408eeadf50,,19,"675 OBERLIN AVENUE SW WASHINGTON, DC",38.821954,-77.021797,0
13041662,9742fd2dd39c5026b2c5159888f2c60e,20,19,"2350 GREEN STREET SE WASHINGTON, DC",38.8612219,-76.98071246,0
13000102,bb0e5063bf37f6ff8a2e2c808b5ad77d,25,17,"4150 1ST STREET SE WASHINGTON, DC",38.82970012,-77.00577643,3188
13003202,71d73aa5aafd320716243791f8a836c2,25,19,"2950 32ND STREET SE WASHINGTON, DC",38.879527,-76.961462,0
14091241,07f27db99501f6395dca8976b283fd11,,19,"0 WASHINGTON BOULEVARD SW WASHINGTON, DC",,,0
12092622,6b63343af0b3f041edf65cff33e12a06,20,16,"850 WEST VIRGINIA AVENUE NE WASHINGTON, DC",38.90325383,-76.9944103,3676
13061162,ba0d2d39ff0cad05bc0db98b22886d81,20,16,"3613 MINNESOTA AVENUE SE WASHINGTON, DC",38.88817429,-76.95412413,8336
13040752,56557c13794515e3e6e8093aef3deb70,25,16,"2350 MARION BARRY AVENUE SE WASHINGTON, DC",38.86239543,-76.97146153,0
13077672,d13ec9a90c29188e2e304170e9995ade,20,19,"2250 S STREET SE WASHINGTON, DC",38.86843295,-76.97295524,0
13031332,5f2178eff595767f54b8a1f7e1553299,20,19,"3250 E STREET SE WASHINGTON, DC",38.88292154,-76.96061398,0
14081652,aa7781d72082a0039ea47ae2b4524480,,19,"5525 SOUTHALL DRIVE SW WASHINGTON, DC",38.84528598,-77.01791907,0
14043642,96aec7922a0cb560414f80a9f15434e8,20,19,"8625 HARTZ DRIVE SW WASHINGTON, DC",38.8324948,-77.01879684,0
13087162,512026b19d2378a0f4889107beb3ae97,20,19,"2250 U PLACE SE WASHINGTON, DC",38.86530306,-76.97562135,0
13000202,241f4c549251c5d7093ff50428f0101b,20,19,"3650 2ND STREET SE WASHINGTON, DC",38.8395727,-77.002593,0
13086582,9c877ca2c75c215e67a753db6102e979,20,19,"550 TRENTON STREET SE WASHINGTON, DC",38.84047298,-76.99908569,0
13072602,2fa19ddea959ec43323c96b8e875e576,20,19,"2350 PROUT STREET SE WASHINGTON, DC",38.87392769,-76.97322296,0
14076422,d647084647d8d2a8648f77d58b99c0b0,,19,"2750 ROBBINS ROAD SW WASHINGTON, DC",,,0
13001032,17128cbde236f6dee77a5c5a86fc27e0,20,19,"3350 10TH PLACE SE WASHINGTON, DC",38.84181696,-76.99192055,0
13083722,291e188c120911d1b7fc7e3de360f314,20,19,"1035 SUMNER ROAD SE WASHINGTON, DC",38.859976,-76.996283,0
14052882,162739ace37a3417457b4f5f8db6b546,20,19,"5545 KISLING STREET SW WASHINGTON, DC",38.8447211,-77.01991022,0
13025422,ec311a32dff478656d0349dcd4ff95c8,20,19,"1029 COOK DRIVE SE WASHINGTON, DC",38.84392944,-76.98187999,0
13001232,8114cd11ecbc82397ca1489fc0fce9f5,20,19,"2625 12TH PLACE SE WASHINGTON, DC",38.8433916,-76.9896059,0
13081512,8fea072a404c8d964e83d892fa92615f,20,16,"5350 SOUTHERN AVENUE SE WASHINGTON, DC",38.8549045,-76.9581086,11327
12092102,f425871af2f73bddce5baabb866f16fb,25,19,"1649 WEBSTER STREET NE WASHINGTON, DC",38.94414991,-76.98149114,0
12089112,def4c203be7ff00ed596bdabb2bb8bc0,20,19,"2350 VARNUM STREET NE WASHINGTON, DC",38.942864,-77.004385,0
14023482,c393e8a5122626f8b975e4be08b03eff,20,19,"8650 CLAGETT STREET SW WASHINGTON, DC",,,0
14000102,c98f1158e140fa3251b4edc987d8fdec,20,19,"3950 1ST STREET SW WASHINGTON, DC",38.83281853,-77.00998466,0
13075662,fb76bd490a008b666d89978522dd972a,25,16,"960 RIDGE ROAD SE WASHINGTON, DC",38.87433343,-76.93755285,8945
15048433,2f2961f9af3a1842bf4bd8a70e94f0a1,,12,"0  WASHINGTON, DC",38.8950368,-77.0365427,40001
13050892,a04470c48beef0d755e683f559e550c0,20,19,"75 K STREET SE WASHINGTON, DC",38.87832616,-77.00793068,0
13001802,123ad3e7614e111d39ed24bf9517b834,20,19,"3450 18TH STREET SE WASHINGTON, DC",38.84551279,-76.9780426,0
13082352,1933f2391ba336bfeb76fe0b390fa86c,20,17,"3241 STANTON ROAD SE WASHINGTON, DC",38.84828675,-76.980902,9226
13001702,ae80c94e5c8d685936f636b55e4d7633,25,16,"450 17TH STREET SE WASHINGTON, DC",38.88345764,-76.98065753,5941
14078722,0fa925eff4128e3c6d4ae86d586f8914,,19,"3165 SCOTT DRIVE SW WASHINGTON, DC",38.83861735,-77.02034235,0
13001902,51c06894725a70734deeb885a29df30b,20,19,"1757 19TH STREET SE WASHINGTON, DC",38.8684585,-76.977246,0
13000102,66f3d8a7371d7c62f04dc0740498816f,25,17,"3775 1ST STREET SE WASHINGTON, DC",38.83514897,-77.0059834,3188
13088982,975bb2bb0d977921c33f4571526e2eaa,20,19,"906 VARNEY STREET SE WASHINGTON, DC",38.8354688,-76.9915696,0
13014232,47cf07286a71f20630bb3986909854fb,20,19,"650 BAYLEY PLACE SE WASHINGTON, DC",38.8804475,-76.964035,0
13002302,d090d32e5a90651846ca6c9169e87f6a,20,17,"3233 23RD STREET SE WASHINGTON, DC",38.85063405,-76.97333375,4085
13059452,ac28f7cdf3695effedf8f1263b5d0b79,25,16,"0  WASHINGTON, DC",38.8950368,-77.0365427,10619
13074492,3c023bee442293c5e0330dcf8f28514a,,16,"27 RANDLE CIRCLE SE WASHINGTON, DC",38.87749212,-76.96157029,5699
13037112,6c33d88705a332c042a004d3b18fae2f,20,19,"2100 FORT PLACE SE WASHINGTON, DC",38.8566455,-76.9759511,0
12092102,cb2591ca7d74a11a39d254c99480f648,20,19,"1361 WEBSTER STREET NE WASHINGTON, DC",38.94415417,-76.98633175,0
13074162,9667e6523c052b995de5b5e71e8e7d50,20,19,"2507 R STREET SE WASHINGTON, DC",38.8692692,-76.9702172,0
13042442,196207257ad9ef34e0ed185f83215c33,20,19,"4250 H STREET SE WASHINGTON, DC",38.87889225,-76.9419731,0
13001602,fcadc309ee8d27aab4b0bc46cb3ad87e,20,19,"215 16TH STREET SE WASHINGTON, DC",38.88703408,-76.9823182,0
13030552,18b57cdcf5a3bd5c47684580acf5d665,20,19,"5200 QUEEN'S STROLL PLACE SE WASHINGTON, DC",,,0
13090352,3b07944ab85842c80ab53bf7736a885f,20,19,"2310 WAGNER STREET SE WASHINGTON, DC",38.86044524,-76.97252102,0
13004202,fe3028ee1d79a3daee00eb43145ab7a9,20,19,"1300 42ND STREET SE WASHINGTON, DC",38.869841,-76.942437,0
13070782,c171fb79e9d1feccbc6e0ad05b4a0112,20,19,"1275 PLEASANT STREET SE WASHINGTON, DC",38.86374295,-76.98915608,0
13009362,462a8c97aae7355e9e0ddcb5a853efd4,30,16,"4074 ALABAMA AVENUE SE WASHINGTON, DC",38.87064495,-76.94458641,8730
13091972,4788aab3c3b6d3e12763a14a67cf6930,20,19,"123 WAYNE PLACE SE WASHINGTON, DC",38.83389685,-77.00334762,0
13029282,82531080f3e02f65ad3f2355de59a75c,20,19,"1372 DEXTER PLACE SE WASHINGTON, DC",38.8604501,-76.9898387,0
13024832,0861536711d7db053254689252d7cc3b,20,19,"622 CONDON TERRACE SE WASHINGTON, DC",38.8337355,-76.99686195,0
12089112,eeb4a582b83647cc1730cddf02325440,20,19,"2050 VARNUM STREET NE WASHINGTON, DC",38.942946,-76.9757038,0
13047772,773b0b1a24c2986aae6c2c5827d9d828,20,19,"360 I STREET SE WASHINGTON, DC",38.87936548,-77.00092453,0
13053492,ec0755687c59b5e0d69ce2b290d4eaf4,20,19,"318 L STREET SE WASHINGTON, DC",38.87761025,-77.0015345,0
13045432,432a73bf652fe70fe8d9fa93dabe8599,20,19,"556 HILLTOP TERRACE SE WASHINGTON, DC",38.88219191,-76.94175651,0
14058932,a04db7c615a2fb80ea84d6963f638483,,19,"5550 MARCHBANKS LANE SW WASHINGTON, DC",38.846349,-77.017765,0
13085542,1ffa47cfcf372c737e1a072584526bc0,25,17,"4316 TEXAS AVENUE SE WASHINGTON, DC",38.88205165,-76.94322365,5011
13088592,b3a877c9c2c5bf64e263880186e2fb5e,20,19,"582 VALLEY AVENUE SE WASHINGTON, DC",38.83473656,-76.99801582,0
15031912,35b675ead739266261103d00a7d7f8a2,,17,"1258 EAST CAPITOL STREET BN WASHINGTON, DC",,,5052
14000702,03829a6d70c66b4c8d7060a172fb3c4a,20,14,"50 7TH STREET SW WASHINGTON, DC",38.889184,-77.021798,14199
13066012,d721bc37238e26cea70ace5732673b20,,19,"850 OAK DRIVE SE WASHINGTON, DC",38.8469674,-76.992125,0
13001302,4d9b489cb4661a37c58074927a1f3cf8,20,19,"2850 13TH STREET SE WASHINGTON, DC",38.8422173,-76.988505,0
13017352,cc69ee924c627046a6d86ab231255f48,25,14,"1905 BRANCH AVENUE SE WASHINGTON, DC",38.867005,-76.9600548,11787
14053942,df44e05f17054cb840b13aabee551f62,20,19,"5494 LANGLEY WAY SW WASHINGTON, DC",38.84264084,-77.02114384,0
13081512,811f36c87e843b08faccac3899f868e5,25,16,"4281 SOUTHERN AVENUE SE WASHINGTON, DC",38.8549045,-76.9581086,12661
13026912,507e0eaa988dc9830263c57ebd5f26ac,,19,"850 D STREET SE WASHINGTON, DC",38.88364811,-76.99461512,0
13009362,224861b09a4424d9327f6875cbb63242,25,16,"1457 ALABAMA AVENUE SE WASHINGTON, DC",38.84577736,-76.98389881,12892
14000702,a5c07e4e29fc3bfb11746b41225c328f,20,14,"150 7TH STREET SW WASHINGTON, DC",38.88813943,-77.021797,14199
13061662,68d4a2f932c80d9c92e4703760012694,20,19,"850 MONTERIA COURT SE WASHINGTON, DC",38.83045873,-76.99088667,0
12090152,647188d0fc760f8ce353184555cd34ee,20,19,"1550 W STREET NE WASHINGTON, DC",38.9192594,-76.98141096,0
13068702,01818c7db9841eaa52b77572a35a765f,20,19,"2950 PARK DRIVE SE WASHINGTON, DC",38.86538113,-76.96616118,0
13065842,f26e6fb812ec75a59fdab447ae74f40f,20,19,"1050 O STREET SE WASHINGTON, DC",38.873249,-76.95064,0
13072862,236354c04be56acf7a86b7956cafdc22,20,19,"2750 Q STREET SE WASHINGTON, DC",38.870825,-76.96836004,0
13022682,98f95bdc3ffd2df9fcc68f6b542304d7,20,19,"2250 CHESTER STREET SE WASHINGTON, DC",38.86375802,-76.98691927,0
13014752,c7809ad22ac6b5df19160ea1fadd169f,20,19,"1150 BELLEVUE STREET SE WASHINGTON, DC",38.83343774,-76.98749986,0
13045372,becf3bee0e404128e52e4ed6070dd758,20,19,"4250 HILLSIDE ROAD SE WASHINGTON, DC",38.87657725,-76.93885112,0
14000102,8dd84648e8740dfa0453ce7f0728b773,15,19,"1263 1ST STREET SW WASHINGTON, DC",38.87525494,-77.01227288,0
13085542,5bd097e4b7836cb09407e4fc49201fd7,25,17,"4328 TEXAS AVENUE SE WASHINGTON, DC",38.88266503,-76.94244179,5011
13035682,880604d9cbc4cf6cdd82cd9b48bb3768,20,17,"2550 FIRTH STERLING AVENUE SE WASHINGTON, DC",38.8619771,-76.99850489,6901
13075592,48de856f8be699d26863edf7b5f07c7b,,19,"1350 RIDGE PLACE SE WASHINGTON, DC",38.868927,-76.98606706,0
13001002,20cb3735184e2dd4906b6787c2bfb788,20,19,"320 10TH STREET SE WASHINGTON, DC",38.8854569,-76.9924164,0
12092102,5fa264c5764f56756649aa05a7e3b7ed,20,19,"90 WEBSTER STREET NE WASHINGTON, DC",38.94466125,-77.00607425,0
13071892,622e757e9fdddd83c3e347f21d52c1e1,,17,"850 POTOMAC AVENUE SE WASHINGTON, DC",38.87678911,-76.99470888,0
13090152,1bcc032447cf98f716f6447f8cd6b498,20,19,"3013 W STREET SE WASHINGTON, DC",38.8628065,-76.964154,0
13019822,b2bb3d05605119462c42a6f3a6b24309,20,19,"3987 C STREET SE WASHINGTON, DC",38.88642178,-76.94836572,0
13000602,818c82b193841fb0049d6f42d45db7f5,20,17,"4550 6TH STREET SE WASHINGTON, DC",38.8240152,-76.99956544,2323
13033602,52877a3ae3735466f1d6890349d84327,20,19,"3315 ERIE STREET SE WASHINGTON, DC",38.85719169,-76.95961019,0
12089112,f853a759952f7b78a569b57d1bde7dd9,20,19,"2150 VARNUM STREET NE WASHINGTON, DC",38.94295184,-76.97464157,0
15065322,007a101c28b3f157afbff1980841177d,,14,"5050 NORTH CAPITOL CAPITOL BN WASHINGTON, DC",,,0
13092082,a64cb428dacc40bba7b9e60c36752b76,20,19,"1825 WEBSTER PLACE SE WASHINGTON, DC",38.84974387,-76.97865164,0
14000602,fb51456e8d58f9a3ba7c144bae5c3361,20,19,"750 6TH STREET SW WASHINGTON, DC",38.88011227,-77.019796,0
13001602,3e087badf2d50feb34f24989d1d11c43,20,19,"50 16TH STREET SE WASHINGTON, DC",38.8892365,-76.9821097,0
14000402,f5e053a40ec1cb79ee4631e5ebb8458a,20,16,"1450 4TH STREET SW WASHINGTON, DC",38.8726187,-77.0168125,6860
13017352,0fb7077b12d83fb3deea58e0919dc791,20,16,"1125 BRANCH AVENUE SE WASHINGTON, DC",38.8761376,-76.96152904,5523
13001602,4bdb51050744e6cc53620a15116e106b,20,19,"1650 16TH STREET SE WASHINGTON, DC",38.87009147,-76.982115,0
13038182,953199a03d5c7f2602b6ca019b645d14,,19,"1950 FREDERICK DOUGLASS COURT SE WASHINGTON, DC",,,0
12090682,a3d965f25e0af816e022718fa1ba6e0e,20,19,"50 WALTMAN PLACE NE WASHINGTON, DC",38.963173,-77.0060515,0
12089112,4b53e0dd618604d61d81622b9f00c0b1,20,19,"2272 VARNUM STREET NE WASHINGTON, DC",38.9431949,-76.97390114,0
13081512,dea65666272e756574b2d3306a1550c9,25,16,"4273 SOUTHERN AVENUE SE WASHINGTON, DC",38.8549045,-76.9581086,12661
